SKU;longDescription;Categorie;sous_categorie;manufacturer;stock_disponible;minimum_order_quantity;prix_stm_HT;prix_public_HT
16104.321-0120;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 459x100x155mm, insert: 4 compartiments à billets, 8 compartiments à pièces, serrure 2 positions, fermeture identique, Verrouillage de la serrure, commandez séparément: câble d'interface, couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;157.22;178.2
16101.221-0000;Cassette opening, manual, for Anker SCC, SCC plus and OCC;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;18.15;20.52
16101.277-5000;Base for SCC, SCC plus, 24V, w/o cable;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;87.94;99.68
16400.502-0050;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, inclus: base, commandez séparément: câble , insert de trésorerie, couleur: gris clair;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;123.25;139.32
16400.502-0020;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, inclus: base, commandez séparément: câble , insert de trésorerie, couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;1;1;124.67;139.32
16400.507-0020;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, serrure 3 positions, fermeture identique, inclus: câble (RJ11, RJ12), base, couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;136.96;150.12
16400.725-0020;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, insert: 5 compartiments à billets, 8 compartiments à pièces, 1 compartimeent à reçus, couvercle verrouillable, connecteur imprimante PDV, RJ12, inclus: câble (RJ12), base, couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;204.17;214.92
16400.350-0020;Insert, standard lock (closure 102), colour: anthracite (RAL 7021), fits for: Anker UCC;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;53.16;59.4
16400.350-0021;Insert, different closures, colour: anthracite (RAL 7021), fits for: Anker UCC;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;71.46;81.0
16400.700-0020;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, insert: 5 compartiments à billets, 8 compartiments à pièces, 1 compartimeent à reçus, connecteur imprimante PDV, RJ12, inclus: câble (RJ12), base, couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;170.55;193.32
16400.700-0050;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x172mm, insert: 5 compartiments à billets, 8 compartiments à pièces, 1 compartimeent à reçus, connecteur imprimante PDV, RJ12, inclus: câble (RJ12), base, couleur: gris clair;Tiroirs-caisses;Ouverture vers le haut;ANKER;0;1;170.55;193.32
08512.500-0050;cash drawer, front opening, dimensions (WxHxD): 385x95x435mm, insert: 4 note compartments, 8 coin compartments, 1 receipt compartment, order separately: interface cable, release module, colour: light grey;Tiroirs-caisses;Ouverture vers l'avant;ANKER;0;1;142.94;162.0
08512.497-0000;Anker UCD security lock set, front;Tiroirs-caisses;Ouverture vers l'avant;ANKER;0;1;29.05;30.58
15100.435-0022;Anker Flexi Stand, 180mm socket, fits for Verifone VX820;Accessoires;;ANKER;0;1;135.66;142.8
15100.435-0026;Anker Flexi Stand, 180mm socket, fits for Yomani;Accessoires;;ANKER;0;1;135.66;142.8
16101.341-0120;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 482x100x175mm, 6 compartiments à billets, 9 compartiments à pièces, 1 compartimeent à reçus, connecteur imprimante PDV, commandez séparément: base, câble , couleur: anthracite;Tiroirs-caisses;Ouverture vers le haut;ANKER;21;1;193.91;204.12
29101.102-0020;tiroir-caisse, ouverture avant, dimensions (LxHxP): 417x100x417mm, insert: 4 compartiments à billets (horizontal), 9 compartiments à pièces, 1 compartimeent à reçus, 1 fente à chèques, serrure 3 positions, fermeture identique, connecteur imprimante PDV, RJ12, 24 V, inclus: câble (RJ12, 2 m), couleur: anthracite;Tiroirs-caisses;Ouverture vers l'avant;ANKER;0;1;84.24;89.86
15100.435-1023;Anker Flexi Stand, security grade: high, 180mm socket, fits for: Verifone H5000;Accessoires;;ANKER;3;1;167.59;218.0
15100.480-0020;Anker Flexi Stand, security grade: medium, 180mm socket, fits for: Yomani cradle, incl. screws, order separately: Yomani cradle;Accessoires;;ANKER;0;1;104.74;110.25
15100.481-0520;Anker Flexi Stand, security grade: medium, 180mm socket, fits for: Verifone H5000;Accessoires;;ANKER;0;1;105.73;111.3
15100.482-0020;Anker Flexi Stand, security grade: medium, 180mm socket, fits for: Verifone VX520;Accessoires;;ANKER;0;1;118.47;124.7
VPK-27B-16-BX;Vrackets for under table mount, colour: black, fits for: Vasario 1416, Vasario 1616;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;54.85;74.6
ECD330B-BLK;tiroir-caisse, ouverture avant, dimensions (LxHxP): 330x100x360mm, insert: 5 compartiments à billets, 8 compartiments à pièces, connecteur imprimante PDV, RJ12, couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;44.91;67.8
ECD330-UCMB;ECD330 Under Counter Mounting Bracket   individually boxed ;Tiroirs-caisses;Ouverture vers l'avant;APG CASH DRAWERS;19;1;24.8;26.1
ECD405-BLK;Cash Drawer, Hardwired Printer Interface, Black, Notes: 4, Coins. 8, 405x420x100mm, Steal;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;59.65;79.9
ECD410-BLK;ECD410 Slide-Out, Black, 410 x 420 x 103, Hardwired 24v, RJ11;Tiroirs-caisses;Ouverture vers l'avant;APG CASH DRAWERS;337;1;62.42;94.4
ECD417-INS;Insert, 4 note compartments, lay flat, 8 coin compartments, fits for: ECD417;Tiroirs-caisses;Ouverture vers l'avant;APG;3;1;45.99;51.7
ECD460-B-BLK;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x170mm, 7 compartiments à billets, 8 compartiments à pièces, 1 compartiment à chèques, serrure 2 positions, connecteur imprimante PDV, RJ12, couvercle (verrouillable), couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;43;1;68.24;82.16
ECD460-B-BLK-SS;tiroir-caisse, ouverture en haut, dimensions (LxHxP): 460x100x170mm, 7 compartiments à billets, 8 compartiments à pièces, 1 compartiment à chèques, serrure 2 positions, connecteur imprimante PDV, RJ12, inclus: couvercle (verrouillable), couleur: noir, acier inoxydable;Tiroirs-caisses;Ouverture vers l'avant;APG;13;1;60.41;82.16
CD-101A;Interface cable for Epson/Star, fits for: MultiPRO 320, MultiPRO 520, MultiPRO 620;Tiroirs-caisses;Ouverture vers l'avant;APG;62;1;10.96;14.86
CD-102A;Interface cable for IBM, TPG, HP,  IBM, TPG, HP printer, fits for: MultiPRO 320, MultiPRO 520, MultiPRO 620;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;10.95;14.86
EPK-460-15J-03-BX;Coin Cups, 8 pcs., fits for: E3960;Tiroirs-caisses;Ouverture vers le haut;APG;5;1;30.86;41.96
EB237A-BL4541;tiroir-caisse, ouverture avant, 446x109x410mm, 5 compartiments à billets, 8 compartiments à pièces, 2 fente à chèques, installation sous table, serrure 3 positions, fermeture différente, 24 V, inclus: câble (RJ11), couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;9;1;201.74;274.38
PK-27-32-BX;Undertable mounting kit, incl.: screws, fits for: E3000;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;41.76;56.96
EPK-DG459-C10;tiroir-caisse, ouverture en haut, 459x100x154mm, amovible, 2 compartiments à reçus, serrure à cylindre, Ethernet, 12 V, 24 V, RJ11, commandez séparément: base ADS, câble ADS, couleur: gris foncé;Tiroirs-caisses;Ouverture vers le haut;APG;28;1;114.95;179.78
EPK-560-459;Base for cash cassette, MUL interface, RJ45 socket with 8 pins, 24V, order separately: connection cable (MUL), fits for: E3959;Tiroirs-caisses;Ouverture vers le haut;APG;0;1;64.46;100.83
EPK-560-482;Base for cash cassette, MUL interface, RJ45 socket with 8 pins, 12/24 V, order separately: connection cable (MUL), fits for: E3982;Tiroirs-caisses;Ouverture vers le haut;APG;259;1;64.46;100.83
EPK-DG460-C1;tiroir-caisse, ouverture en haut, 460x100x172mm, 6 compartiments à billets, 8 compartiments à pièces, amovible, 2 compartiments à reçus, 2 fente à chèques, serrure à cylindre, serrure 2 positions, 12 V, 24 V, RJ11, commandez séparément: base ADS, câble ADS, gris foncé;Tiroirs-caisses;Ouverture vers le haut;APG;45;1;122.01;190.83
EPK-620-460;Base plate, MultiPRO 620 interface, 24 V, with Diode, order separately: connection cable (MultiPRO 620), fits for: E3960;Tiroirs-caisses;Ouverture vers le haut;APG;41;1;58.06;90.79
EPK-DG482-C20;tiroir-caisse, ouverture en haut, 482x100x171mm, 6 compartiments à billets (horizontal), 8 compartiments à pièces, amovible, 2 compartiments à reçus, serrure à cylindre, 12 V, 24 V, RJ11, commandez séparément: base ADS, câble ADS, gris foncé;Tiroirs-caisses;Ouverture vers le haut;APG;274;1;114.95;179.78
EPK-585-482;Base for cash cassette, MUL interface, RJ45 socket with 8 pins, 24V, order separately: connection cable (MUL), fits for: E3982;Tiroirs-caisses;Ouverture vers le haut;APG;16;1;84.54;94.6
ECE560-DG482-C20;tiroir-caisse, ouverture en haut, 482x100x171mm, 6 compartiments à billets (horizontal), 8 compartiments à pièces, amovible, 2 compartiments à reçus, serrure à cylindre, 12 V, 24 V, RJ11, inclus: câble (RJ11, 1,5 m), base, gris foncé;Tiroirs-caisses;Ouverture vers le haut;APG;0;1;176.3;275.21
PK-15TA-E2-BX;Cash drawer insert, 8 coin compartments, 5 note compartments, fits for: E3000;Tiroirs-caisses;Ouverture vers l'avant;APG;5;1;49.21;66.94
EB520-EG4541;tiroir-caisse, ouverture avant, 446x410x109mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 3 positions, 12 V, 24 V, commandez séparément: câble d'interface, couleur: gris;Tiroirs-caisses;Ouverture vers l'avant;APG;0;25;176.72;253.08
EB237A-BL4541;tiroir-caisse, ouverture avant, 446x410x109mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 3 positions, 12 V, 24 V, commandez séparément: câble d'interface, couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;1;1;201.74;274.38
EB554A-BL4541;tiroir-caisse, ouverture avant, 446x410x109mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 3 positions, USB, inclus: câble (USB), noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;355.12;512.3
EB554A-BG4541;tiroir-caisse, ouverture avant, 446x410x109mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 3 positions, inclus: câble (USB), beige;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;326.45;512.3
JB520-BL1816-M1;tiroir-caisse, ouverture avant, 457x424x109mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 2 fente à chèques, coulisses téléscopiques sur roulement à billes, installation sous table, serrure à cylindre, serrure 4 positions, 12 V, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;311.25;423.3
MIC237A-BL4522;tiroir-caisse, ouverture avant, 453x224x130mm, insert: 4 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 1 fente à chèques, serrure à cylindre, serrure 3 positions, 24 V, RJ11, 3 m, couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;312.33;491.49
MIC237A-BL4522-K041;tiroir-caisse, ouverture avant, 453x224x130mm, insert: 4 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 1 fente à chèques, serrure à cylindre, serrure 3 positions, fermeture identique, série 75, 24 V, RJ11, 3 m, couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;314.41;491.49
22803BK-030;Connection cable, RJ45 (MUL) to NCR-01 (EPSON), 24 V, 3 m, colour: black;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;34.02;46.62
22803-030;Connection cable, RJ45 (MUL) to NCR-01 (EPSON), 24 V, 3 m, colour: white;Tiroirs-caisses;Ouverture vers l'avant;APG;140;1;25.04;37.54
STD237A-BL4142;tiroir-caisse, ouverture avant, 415x422x138mm, insert: 4 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 1 fente à chèques, serrure à cylindre, serrure 3 positions, RJ12, 24 V, RJ11, 3 m, couleur: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;291.86;458.41
STD237A-WH4142;tiroir-caisse, ouverture avant, 415x422x138mm, insert: 4 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 1 fente à chèques, serrure à cylindre, serrure 3 positions, RJ12, 24 V, RJ11, 3 m, couleur: blanc;Tiroirs-caisses;Ouverture vers l'avant;APG;20;1;291.12;458.41
20466PAC;Cash drawer insert, 8 coin compartments, 4 note compartments, fits for: STD2000-0409/0411;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;77.86;106.1
PK-15TA-M1-BX;Cash drawer insert, 8 coin compartments, 5 vertical note compartments, fits for: S4000, S100;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;73.08;100.16
PK-15TA-M5-BX;Cash drawer insert, 8 coin compartments, 4 vertical note compartments, fits for: S4000, S100;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;73.08;100.16
PK-14L-M1-R-BX;locking till cover, steel, fits for: M-15TA-MX Tills;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;53.75;72.68
S-SVR-0456;tiroir-caisse, ouverture avant, 432x153x337mm, 4 compartiments à billets, 8 compartiments à pièces, 1 compartimeent à reçus, serrure 3 positions, fermeture différente, 12 V, 24 V, couleur: blanc;Tiroirs-caisses;Ouverture vers l'avant;APG;9;25;444.77;604.9
T520-BL1616-M1;tiroir-caisse, ouverture avant, 406x124x427mm, 5 compartiments à billets, 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 1 fente à chèques, serrure à cylindre, serrure 4 positions, 12 V, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;289.14;393.24
T520-BL1616-M5;tiroir-caisse, ouverture avant, 406x124x427mm, 4 compartiments à billets, 8 compartiments à pièces, amovible, 2 fente à chèques, serrure à cylindre, serrure 4 positions, 12 V, 24 V, RJ11, alimentation électrique: noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;267.71;393.24
T480-1A-BL1616-M1-E2;tiroir-caisse, ouverture avant, 406x124x427mm, 5 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 1 compartimeent à reçus, 2 fente à chèques, coulisses téléscopiques sur roulement à billes, serrure à cylindre, serrure 4 positions, Ethernet, 12 V, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;602.27;997.36
T520-CW1616-M1;tiroir-caisse, ouverture avant, 406x124x427mm, 5 compartiments à billets (vertical), 8 compartiments à pièces, amovible, 2 fente à chèques, serrure à cylindre, serrure 4 positions, 12 V, RJ11, blanc;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;267.71;393.24
VB320-BL1313-B26;tiroir-caisse, ouverture avant, 335x335x100mm, insert: 5 compartiments à billets, 8 compartiments à pièces, amovible, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 4 positions, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;163.9;303.71
VB320-BL1616-B13;tiroir-caisse, ouverture avant, 411x415x110mm, insert: 6 compartiments à billets, 8 compartiments à pièces, amovible, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 4 positions, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;168.2;228.76
VB554A-BL1616-B5;Vasario Slide-Out Cash Drawer, Black, 412 x 415 x 102, USB Interface;Tiroirs-caisses;Ouverture vers l'avant;APG CASH DRAWERS;50;1;354.05;506.33
VB470-BL1616-B5-E2;tiroir-caisse, ouverture avant, 412x415x102mm, insert: 5 compartiments à billets, 5 compartiments à pièces, amovible, 2 fente à chèques, installation sous table, serrure à cylindre, serrure 4 positions, Ethernet, 24 V, RJ11, noir;Tiroirs-caisses;Ouverture vers l'avant;APG;0;1;417.78;691.85
16102.144-0000;Basis, interface: USB (USB-B), order separately: connection cable, fits for: SCC plus;Tiroirs-caisses;Ouverture vers le haut;ANKER;2;1;147.24;160.92
BCD-2000AUG;Customer display, 2x20 characters (LCD), USB, emulation: ESC/POS, incl.: power supply unit, power cable, small stand, colour: black;Afficheurs;;BIXOLON;339;1;95.46;146.25
BCD-2000DSG;Customer display, 2x20 characters (LCD), RS232, emulation: ESC/POS, incl.: power supply unit, power cable, large stand, colour: black;Afficheurs;;BIXOLON;409;1;95.46;146.25
SRP-275IIIAOESG;imprimante tickets, impression à aiguilles, largeur de médium (max.): 76 mm, largeur d'impression (max.): 63 mm, diamètre de rouleau (max.): 83 mm, vitesse (max.): 5 lps, USB (type B), RS232 (25 broches), Ethernet, connecteur tiroir-caisse, BXL/POS, inclus: bloc d'alimentation, cordon secteur, rouleau à reçus, couleur: noir;Imprimantes PDV;Imprimantes matricielles;BIXOLON;0;1;176.02;266.7
SRP-275IIIAOPG;imprimante tickets, impression à aiguilles, largeur de médium (max.): 76 mm, largeur d'impression (max.): 63 mm, diamètre de rouleau (max.): 83 mm, vitesse (max.): 5 lps, USB (type B), parallèle, connecteur tiroir-caisse, BXL/POS, inclus: bloc d'alimentation, cordon secteur, rouleau à reçus, couleur: noir;Imprimantes PDV;Imprimantes matricielles;BIXOLON;0;1;159.39;241.5
SRP-275IIIAOSG;imprimante tickets, impression à aiguilles, largeur de médium (max.): 76 mm, largeur d'impression (max.): 63 mm, diamètre de rouleau (max.): 83 mm, vitesse (max.): 5 lps, USB (type B), RS232 (25 broches), connecteur tiroir-caisse, BXL/POS, inclus: bloc d'alimentation, cordon secteur, rouleau à reçus, couleur: noir;Imprimantes PDV;Imprimantes matricielles;BIXOLON;0;1;159.39;241.5
